score,word
2.56729229098,acostado
2.61608245515,acostar
2.46670505408,acostarme
2.62725575575,acosté
2.18141819235,actitud
2.83230556362,actitudes
2.60503261897,activa
3.02154756326,activar
2.60503261897,actividad
3.10855894025,actividades
2.61054227478,activo
3.45233047935,activos
2.35371819069,acto
3.01324876045,actos
2.47150122634,actual
2.61054227478,actualización
2.69104549363,actuar
2.68507532664,acuerda
2.75279350069,acuerdan
1.25510590202,acuerdo
2.47632051278,acuesto
1.39886442408,acá
1.58250263676,adelante
2.67914059112,ademas
1.90640597264,además
1.72226457913,adentro
2.95700904212,adios
2.56729229098,adivinen
2.11530716724,adiós
3.17431031781,administración
2.54634911714,admiro
2.33257575411,adoro
2.74644427302,aeropuerto
3.60434668665,afa
2.54634911714,afecta
3.10855894025,after
1.55328926429,afuera
2.07246700856,agarra
2.72763494106,agarran
2.00692093067,agarrar
2.32424237255,agarre
2.21061734704,agarro
2.79175946923,agarró
3.08165148733,agencia
2.64998400683,agenda
3.681904921,agentes
2.17068463671,agosto
2.98875774044,agradable
2.91119950609,agradece
2.83922600647,agradecer
3.06410717768,agradecida
2.39739325419,agradezco
1.3760992133,agua
4.31253174458,aguada
2.24069480228,aguanta
2.20323723975,aguantar
1.56681604059,aguante
1.90095636787,aguanto
3.25516241444,aguirre
2.41541175969,agus
3.09950910473,agustina
2.98875774044,agustín
1.37288893767,ah
2.67914059112,ahh
2.61054227478,ahhh
1.6584365376,ahi
1.05560138745,ahora
2.81860671926,ahorrar
3.03835468158,ahorro
3.15507895589,ahr
2.35371819069,ahre
4.31253174458,ahrre
1.24377433601,ahí
3.681904921,ai
1.52864346708,aire
1.8874608864,aires
3.30922963571,ajaja
3.33170249156,ajajaj
3.02154756326,ajajaja
3.1939187892,ajajajaja
2.84619467578,ajena
3.30922963571,ajjaja
3.43959145358,ala
3.25516241444,alan
3.83874739249,alario
2.11530716724,alarma
2.82543268433,alas
3.60434668665,albert
2.94922690168,alberto
3.45233047935,alcalde
2.26777576088,alcanza
2.88178562089,alcanzar
1.87150310096,alcohol
2.69705151769,ale
2.32424237255,alegra
2.82543268433,alegria
2.11530716724,alegro
1.87945016265,alegría
3.03835468158,alejandro
3.15507895589,alejo
2.57259734321,alemania
3.10855894025,alergia
2.71528910524,alerta
3.1646484069,alex
1.13447791423,alguien
1.92293527459,algun
1.31679947102,alguna
2.0628361155,alguno
1.35699035161,algún
2.99685495067,all
2.34097916491,alla
1.5323958167,allá
2.4291419525,allí
1.47044522784,alma
2.74013510382,almohada
2.72144297081,almorzar
2.4909193122,almuerzo
3.3782225072,alonso
3.60434668665,alpedo
3.35469200979,alquiler
2.68507532664,alrededor
1.50276401909,alta
2.41996757623,altas
2.97275739909,alternativa
1.43061312239,alto
2.36662159552,altos
2.13228550377,altura
2.76561418912,alumnos
2.07569802915,am
1.92016134771,ama
2.53603974748,amamos
2.68507532664,aman
2.45245303137,amanecer
1.8955363004,amar
2.83230556362,amargo
3.15507895589,amarilla
2.62725575575,amarte
2.14607882591,amas
3.20386912005,amazon
2.62725575575,ambas
2.59410354843,ambiente
2.41996757623,ambos
2.37969367709,ame
2.83922600647,amenaza
3.20386912005,america
2.54634911714,ami
3.45233047935,amig
1.33206694315,amiga
3.18406649276,amigaaa
1.66271004837,amigas
1.21325879208,amigo
3.28725072899,amigoo
1.18232155679,amigos
3.1646484069,amiguita
1.90914195246,amistad
2.74644427302,amistades
3.39019869825,amistoso
1.27962046778,amo
2.73386549081,amoo
2.56201523388,amooo
2.86027941566,amoooo
1.16655250468,amor
2.25221124434,amores
2.04698792326,amp
3.83874739249,amplio
3.39019869825,amén
2.50573439798,américa
2.495833327,ana
2.69104549363,and
1.31075715657,anda
2.59410354843,andaba
3.7485962955,andalucía
2.69705151769,andamos
2.29965096942,andan
1.60246337932,andar
2.1635924084,andas
2.4291419525,andate
1.72453989297,ando
3.1646484069,android
3.17431031781,andrés
3.01324876045,angel
2.95700904212,angustia
4.28267878143,animación
2.40636192417,animal
2.38408928856,animales
2.27961021853,animo
2.51573448132,aniversario
1.51009005919,anoche
2.71528910524,ansiedad
3.45233047935,antel
2.21061734704,anterior
2.83230556362,anteriores
2.4909193122,anti
3.15507895589,anto
2.65574771155,antonio
3.25516241444,anual
3.15507895589,anuncia
3.01324876045,anuncio
3.32040293631,anuncios
2.46193177533,análisis
2.77208670363,apaga
1.82258730076,aparece
2.41087660453,aparecen
2.51072193949,aparecer
2.36662159552,apareció
4.76451686832,apartamento
2.13571603887,aparte
2.53603974748,apellido
2.05964632013,apenas
2.82543268433,apertura
3.13621047158,aplicaciones
2.57793068919,aplicación
2.95700904212,aplicar
2.91869017782,apoya
3.13621047158,apoyando
2.79175946923,apoyar
1.92016134771,apoyo
2.32010157989,app
3.00501826131,apple
3.21391945591,apps
7.80903930604,apptivista
2.02214192468,aprende
1.59243320496,aprender
2.50573439798,aprendiendo
3.24469111458,aprendizaje
2.56729229098,aprendo
2.24069480228,aprendí
2.85321224844,aprobado
2.5995531532,aprobar
2.37969367709,aprovechar
2.98875774044,aprox
3.28725072899,aprueba
2.55154393402,apuesta
2.32424237255,aquel
2.8050930001,aquella
2.82543268433,aquello
2.35371819069,aquellos
2.3077810955,aqui
1.51932373513,aquí
2.91119950609,araña
2.81860671926,arco
6.71042701737,arcén
2.68507532664,arde
2.41996757623,arena
2.96485221958,arg
1.44428854919,argentina
2.26386186156,argentino
2.4909193122,argentinos
3.17431031781,argumentos
3.25516241444,arito
2.39293890384,arma
2.8050930001,armando
2.25607972112,armar
2.87456537291,armas
3.00501826131,arquero
1.90640597264,arranca
2.21805232553,arrancamos
2.69104549363,arrancando
1.89014545177,arrancar
2.18141819235,arranco
2.82543268433,arrancó
2.29965096942,arranque
2.24069480228,arreglar
2.24451889872,arrepiento
1.3228785171,arriba
2.41996757623,arroz
3.39019869825,art
2.1671322351,arte
3.546359429,artificial
3.69816544187,artigas
2.81860671926,artista
2.67914059112,artículo
1.91188543841,as
3.17431031781,asadito
1.90640597264,asado
3.35469200979,asamblea
1.53051788188,asco
3.03835468158,asesino
1.36649913957,asi
3.02991581293,asiento
2.94922690168,asique
3.11769142381,asociación
2.96485221958,asqueroso
3.93783829514,asturias
3.00501826131,asunto
2.62725575575,asusta
1.10217696944,así
3.23432832754,at
2.37969367709,ataque
3.02991581293,atardecer
1.77116838612,atención
3.35469200979,atentado
3.08165148733,atentos
4.44174347606,atleti
3.29817979953,atlético
2.66737574954,atr
3.681904921,atraer
2.1635924084,atras
1.51747016648,atrás
3.28725072899,audiencia
1.92293527459,audio
2.02214192468,audios
3.34313118739,aula
3.05544911494,aumenta
3.12690807892,aumentar
2.86739688343,aumento
2.14955709028,aun
1.22424791366,aunque
2.27564981732,auriculares
2.8050930001,ausencia
6.01727983681,ausopen
1.63733870863,auto
3.01324876045,autoestima
3.07284085765,autor
2.75279350069,autos
3.82005525948,autónomos
3.34313118739,av
3.32040293631,ave
2.54634911714,aveces
3.66590457965,avellaneda
2.79840401195,aventura
2.39739325419,avisa
2.86739688343,avisame
2.85321224844,avisar
1.92571691755,aviso
2.3077810955,avión
3.51857986489,axel
1.55328926429,ay
1.1382729852,ayer
1.56876346087,ayuda
2.74644427302,ayudan
1.88478350863,ayudar
3.08165148733,ayudas
5.10098910494,ayudaste
2.8050930001,ayude
3.42701267137,ayuntamiento
3.26574452377,ayy
2.79175946923,ayyy
2.03759818291,azul
4.00237681627,añadido
2.94150485559,añitos
1.07682859958,año
1.08520686522,años
1.72910611095,aún
2.34097916491,baby
2.92623738346,bad
3.93783829514,bahia
3.46523388419,bahía
3.21391945591,bai
2.39293890384,baila
2.01298155528,bailando
1.82258730076,bailar
1.93130352426,baile
1.77355787352,baja
2.97275739909,bajando
1.79532415,bajar
2.98072556874,bajas
2.40186753458,baje
1.44085211969,bajo
2.55154393402,bajon
2.05964632013,bajón
3.22407182737,bala
2.11194581954,banca
2.74644427302,bancar
1.43913832321,banco
3.04686537125,bancos
1.58448087677,banda
2.34097916491,bandera
3.08165148733,banderas
3.98039790955,bankia
2.41996757623,bar
2.638555311,barato
2.65574771155,barba
2.20692048516,barcelona
2.98875774044,barco
2.67914059112,bardo
2.5995531532,bariloche
2.48116313725,barra
1.75695013712,barrio
3.10855894025,barrios
3.18406649276,barça
2.26386186156,base
1.59043918635,basta
1.608530132,bastante
2.01602569766,basura
2.54634911714,batalla
2.91119950609,bateria
2.20692048516,batería
3.681904921,batman
2.54118114698,bañar
2.64425333212,bañarme
3.42701267137,bañito
1.68874188709,baño
2.61054227478,bb
3.85779558746,bbva
4.76451686832,bce
3.80170612081,bcn
3.22407182737,beba
2.1254595387,bebe
2.10192904129,bebé
7.80903930604,beginagain
3.36638804955,belgrano
2.00994665158,bella
2.24451889872,belleza
2.86027941566,bello
3.33170249156,belén
4.28267878143,bendiciones
4.12015985193,bendiga
3.01324876045,beneficio
2.91119950609,beneficios
3.47830596576,beriso
2.99685495067,besito
2.87456537291,besitos
1.57462858032,beso
1.63942857355,besos
3.61938456402,best
2.77860138465,bestia
2.7851587852,bicho
2.15304749522,bici
2.87456537291,bicicleta
1.04630979911,bien
3.46523388419,bienn
2.32424237255,bienvenida
2.20692048516,bienvenido
3.02991581293,bienvenidos
3.00501826131,big
4.28267878143,bigdata
3.65015622268,bilbao
3.39019869825,billete
2.83230556362,billetera
3.28725072899,biología
2.41541175969,birra
2.81182703228,birras
3.95889170433,bitcoin
3.13621047158,bla
2.85321224844,black
2.07893952307,blanca
1.73599477194,blanco
3.30922963571,blda
3.546359429,bldo
2.7851587852,blog
3.63465203615,blogs
2.67914059112,bloqueo
2.86739688343,bo
2.7851587852,boba
2.33676863237,bobo
1.42722328864,boca
3.32040293631,boda
1.64362145181,bola
2.00692093067,bolas
2.35371819069,boliche
4.91866754815,bolivar
3.14560021193,bolivia
2.19226820838,bolsa
3.33170249156,bolsas
2.73386549081,bolsillo
2.52077227535,bolso
1.86886805332,boluda
2.27170503902,boludeces
1.79777213164,boludo
2.47632051278,boludos
2.09201160464,bomba
3.58953160087,bombon
3.28725072899,bombonera
2.48116313725,bombón
2.27170503902,bondi
2.25996322115,bonita
2.31187108075,bonito
4.25369124455,bonos
2.47632051278,borde
3.01324876045,borracha
2.6216535002,borracho
2.41996757623,borrar
3.15507895589,bosque
3.35469200979,bostero
3.69816544187,bosteros
2.41541175969,botella
2.83230556362,botón
4.12015985193,branding
2.05329709246,brasil
2.75918329879,bravo
2.41087660453,brazo
2.05013753217,brazos
3.12690807892,brc
2.56201523388,breve
3.7485962955,brexit
3.04686537125,brian
3.04686537125,brillante
2.91869017782,brillar
2.95700904212,bro
2.91119950609,broma
1.68217012193,bronca
3.04686537125,bruno
3.49155119251,bruselas
3.26574452377,brutal
2.3284003827,bs
6.19960139361,btc
1.86361869744,bue
1.1058511928,buen
1.09123461102,buena
1.23396346544,buenas
4.22552036759,buenass
3.71469474382,buendia
1.08881915091,bueno
3.39019869825,buenoo
1.23955788563,buenos
2.56201523388,buenísimo
3.29817979953,burbuja
3.1939187892,bus
1.66271004837,busca
3.23432832754,buscamos
2.3077810955,buscan
1.55137171816,buscando
1.3507010227,buscar
2.74013510382,buscas
2.0628361155,busco
3.546359429,business
2.81182703228,buzo
2.50077160864,by
2.94150485559,bye
3.10855894025,bárbaro
2.86027941566,búsqueda
2.71528910524,caballo
2.34097916491,cabe
1.23117794832,cabeza
2.85321224844,cabida
2.5995531532,cable
2.79175946923,cabo
1.09486877613,cada
2.51072193949,cadena
1.49730449689,cae
2.04698792326,caen
1.67131225196,caer
2.39293890384,caes
2.57259734321,cafe
1.75930585081,café
2.24069480228,caga
2.0344877605,cagada
2.74644427302,cagadas
2.58329263233,cagan
2.29561055988,cagando
1.78317333222,cagar
2.57793068919,cagaron
1.8874608864,cago
3.05544911494,cagon
2.27961021853,cague
2.42454424325,caiga
1.87945016265,caigo
2.11194581954,caja
3.1939187892,calendario
2.17068463671,calidad
2.08872752944,caliente
2.18863844033,callate
1.40215931997,calle
2.33676863237,calles
2.85321224844,callo
2.26777576088,calma
1.34134057994,calor
1.4204779005,cama
1.54945784198,cambia
2.33676863237,cambiado
2.1254595387,cambian
2.51573448132,cambiando
1.31528546619,cambiar
2.6216535002,cambiaron
2.06603611823,cambie
3.29817979953,cambiemos
1.2898920181,cambio
1.99490877422,cambios
2.56201523388,cambió
2.68507532664,cami
2.70309383214,camila
1.92016134771,caminando
1.74293121594,caminar
1.41210965083,camino
2.94922690168,caminos
3.07284085765,camioneta
2.8050930001,camisa
2.15655012577,camiseta
2.14607882591,campaña
3.18406649276,campeon
2.70917287822,campeonato
2.77860138465,campeones
2.25607972112,campera
2.05646666722,campeón
1.95110615156,campo
3.66590457965,campus
1.91188543841,canal
2.93384198284,canales
1.86886805332,cancha
2.60503261897,cancion
1.84289256692,canciones
1.65418121203,canción
3.36638804955,cande
2.81182703228,candidato
2.97275739909,candidatos
2.96485221958,canelones
2.35371819069,cansa
2.15304749522,cansada
2.19226820838,cansado
2.37095999712,cansancio
2.69705151769,cansar
2.40186753458,canse
2.24451889872,canso
2.83922600647,cansé
2.03138698282,canta
1.93974239291,cantando
2.96485221958,cantante
2.05646666722,cantar
2.72144297081,cante
2.00692093067,cantidad
2.69705151769,canto
2.92623738346,caos
2.91119950609,cap
3.02154756326,capa
2.4291419525,capacidad
2.88178562089,capas
1.63525320214,capaz
2.21432792644,capital
2.7851587852,capitulo
3.03835468158,capitán
2.52077227535,capo
2.79840401195,captura
2.3284003827,capítulo
2.71528910524,capítulos
1.18763365428,cara
2.44774714033,caracteres
3.42701267137,caradura
1.72453989297,carajo
2.81860671926,caramelos
2.20323723975,caras
7.80903930604,carburadio
2.41996757623,careta
2.91119950609,caretas
2.33676863237,carga
2.41996757623,cargador
2.38408928856,cargar
1.84033174606,cargo
2.54118114698,carita
2.06924639386,cariño
1.95110615156,carlos
3.13621047158,carmen
2.59410354843,carnaval
2.31187108075,carne
2.16006506788,caro
2.81182703228,carpeta
1.92571691755,carrera
2.93384198284,carreras
3.71469474382,carretera
2.32424237255,carta
2.5995531532,cartas
2.37969367709,cartel
3.57493280145,cartón
1.08400566388,casa
2.79175946923,casar
2.46670505408,casas
3.11769142381,casco
1.18630298209,casi
2.81860671926,casita
1.41879863898,caso
2.52077227535,casos
3.20386912005,castro
3.13621047158,casual
2.2330902029,casualidad
3.53237318703,catalanes
3.66590457965,catalunya
3.12690807892,cataluña
3.33170249156,catalán
3.35469200979,categoría
2.01602569766,causa
2.79175946923,cayendo
2.73386549081,cayo
2.1671322351,cayó
2.76561418912,caí
2.66154482923,caída
2.85321224844,caído
2.95700904212,caño
2.62725575575,cc
3.02991581293,cd
3.02991581293,cebolla
2.20692048516,cel
3.04686537125,celebra
2.84619467578,celebrar
2.6216535002,celeste
2.45245303137,celos
2.3494537919,celosa
2.72144297081,celoso
2.04698792326,celu
1.4918746193,celular
1.92571691755,cena
2.40186753458,cenar
3.46523388419,centenario
2.35800085248,central
1.65206032046,centro
3.04686537125,centros
3.40232005878,ceo
1.48288983289,cerca
2.01298155528,cerebro
1.97130885888,cero
2.73386549081,cerra
2.3284003827,cerrado
2.81182703228,cerrando
1.90367745799,cerrar
2.8050930001,cerro
3.26574452377,cerró
1.92016134771,cerveza
3.69816544187,cfk
2.22554299726,chabon
3.49155119251,chabón
2.72144297081,champions
2.98875774044,chance
3.33170249156,chances
1.86361869744,charla
2.87456537291,charlar
2.10525683139,charlas
2.48116313725,chat
1.66485367192,chau
1.54945784198,che
2.84619467578,cheto
1.62283068214,chica
1.70872035402,chicas
1.65206032046,chico
1.45815358933,chicos
2.31187108075,chile
3.05544911494,chileno
2.14261261793,china
2.18863844033,chino
2.83230556362,chinos
2.37969367709,chiquita
2.21061734704,chiquito
2.09530650053,chiste
2.73386549081,chistes
1.7406137178,chocolate
2.50573439798,chocolates
3.15507895589,chorros
2.50573439798,chota
2.38850430677,choto
1.95110615156,chupa
2.91119950609,chupame
2.81860671926,chupe
2.91119950609,ciclo
1.51009005919,cielo
2.79840401195,ciencia
3.69816544187,científicos
2.39293890384,cierra
2.66154482923,cierran
2.37095999712,cierre
2.56729229098,ciertas
1.61259517825,cierto
2.15304749522,cinco
1.84033174606,cine
2.58868348096,cita
2.4291419525,city
1.67998909598,ciudad
3.27643981289,ciudadano
2.93384198284,ciudadanos
2.94150485559,ciudades
2.97275739909,civil
2.37969367709,clara
2.34097916491,claramente
1.27670501382,claro
1.49549125977,clase
1.59643321029,clases
3.20386912005,clasico
3.85779558746,clasificación
2.9037645276,clava
1.92016134771,clave
2.71528910524,claves
2.5995531532,clavo
3.46523388419,click
2.74644427302,cliente
2.70917287822,clientes
2.17424970287,clima
3.82005525948,climático
1.69314718056,club
3.30922963571,clubes
2.30370777011,clásico
3.12690807892,cm
3.33170249156,cn
4.40784192438,cnco
2.92623738346,co
4.28267878143,coaching
3.15507895589,cobertura
2.92623738346,cobra
2.88178562089,cobran
2.28358636691,cobrar
1.99789831307,coca
2.75279350069,coche
3.25516241444,coches
1.97715682876,cocina
2.56201523388,cocinando
2.02521412371,cocinar
2.66737574954,cocino
3.00501826131,coco
3.04686537125,coger
3.09950910473,coincido
1.92571691755,cola
3.23432832754,colaboración
3.17431031781,colaborar
2.27564981732,cole
2.92623738346,colección
2.25996322115,colectivo
3.29817979953,colectivos
3.14560021193,colegas
1.92850631964,colegio
3.30922963571,colegios
2.63288957347,colgada
2.72144297081,colgado
3.00501826131,colmo
2.70309383214,colombia
3.1939187892,colonia
1.76640647236,color
3.04686537125,colorado
1.96549488901,colores
3.09054043475,columna
3.28725072899,colón
2.57259734321,com
2.57793068919,coma
2.81860671926,combinación
1.75695013712,come
2.77208670363,comemos
2.70309383214,comen
2.13571603887,comentario
1.93974239291,comentarios
2.61054227478,comenzar
2.98072556874,comenzó
1.27816167832,comer
2.81860671926,comercial
3.06410717768,comercio
2.54118114698,comi
1.49912102782,comida
1.62283068214,comiendo
2.22930948006,comienza
2.20323723975,comienzo
3.00501826131,comisión
2.9037645276,comiste
2.66737574954,comió
4.00237681627,community
2.76561418912,compa
2.91869017782,comparte
2.97275739909,compartimos
1.69979172328,compartir
2.45718117257,comparto
3.1939187892,compas
2.19226820838,compañera
1.97130885888,compañero
1.86623993092,compañeros
2.01602569766,compañía
2.51573448132,competencia
3.61938456402,competencias
3.03835468158,complejo
2.24451889872,completa
2.53603974748,completamente
2.00994665158,completo
2.76561418912,complicada
2.11530716724,complicado
1.96549488901,compra
2.85321224844,comprado
2.69705151769,comprando
1.37449278726,comprar
2.20692048516,comprarme
2.29158640958,compras
1.95396738384,compre
1.82007788915,compro
2.61054227478,compromiso
2.59410354843,compré
2.81860671926,compró
2.64425333212,compu
2.84619467578,computadora
2.53603974748,comunicación
3.11769142381,comunicado
2.73386549081,comunidad
2.21805232553,comí
2.3077810955,común
2.72763494106,concepto
1.66057101013,concha
2.65574771155,conciencia
2.79175946923,concierto
2.73386549081,concurso
2.57259734321,condiciones
4.28267878143,conducción
3.65015622268,conducir
3.89701630061,conductores
2.76561418912,conexión
2.77860138465,conferencia
1.82510302536,confianza
2.3284003827,confiar
3.01324876045,confirma
2.66737574954,confirmado
3.20386912005,conflicto
2.54118114698,congreso
3.12690807892,conjunto
1.33514860969,conmigo
1.69979172328,conoce
2.37969367709,conocen
1.5156200272,conocer
2.88178562089,conocerte
2.03759818291,conoces
2.22930948006,conocido
2.74644427302,conocimiento
2.22554299726,conocí
1.62283068214,conozco
2.70309383214,consecuencias
3.17431031781,conseguido
1.89283724344,conseguir
2.15304749522,consejo
2.10859573265,consejos
2.6216535002,consigo
2.74644427302,consigue
2.89638442031,constante
3.25516241444,constitución
3.32040293631,construcción
3.07284085765,construir
2.86739688343,consulta
3.78368761531,consumidores
2.89638442031,consumo
2.43376089836,contacto
2.65574771155,contactos
3.21391945591,contado
2.87456537291,contame
3.17431031781,contamos
2.3077810955,contando
1.71096502388,contar
2.79175946923,contenido
3.26574452377,contenidos
2.37969367709,contenta
2.33257575411,contento
2.14955709028,contesta
2.14607882591,contestar
2.68507532664,conteste
2.44774714033,contesto
1.63109519199,contigo
3.27643981289,continúa
2.17424970287,contrario
2.638555311,contrato
2.12886669703,control
2.73386549081,controlar
2.83230556362,convencer
2.37095999712,conversaciones
2.14261261793,conversación
2.89638442031,convertido
2.99685495067,convertir
2.44306329102,conviene
2.69104549363,convierte
3.29817979953,cool
7.80903930604,coolhunter
1.83268839675,copa
2.70917287822,copada
2.65574771155,copado
2.6216535002,copas
2.92623738346,copia
2.36662159552,cora
2.24835767503,corazon
2.638555311,corazones
1.32135528756,corazón
3.45233047935,cordoba
3.45233047935,corea
2.35371819069,corre
2.58868348096,correcto
2.81182703228,correo
1.81258721742,correr
2.06924639386,corriendo
2.89638442031,corrupción
3.20386912005,corruptos
1.75225529281,corta
1.92293527459,cortar
2.77208670363,cortarme
1.68654649653,corte
2.95700904212,cortes
1.73830157804,corto
1.19565508766,cosa
1.09123461102,cosas
3.03835468158,cosita
2.98875774044,coso
2.0344877605,costa
2.57259734321,costado
2.73386549081,costo
1.95110615156,costumbre
2.83922600647,costó
3.73150186214,cover
4.86460032688,coworking
2.02521412371,crack
3.1939187892,cracks
2.54634911714,crea
3.00501826131,creación
2.74644427302,crean
2.45718117257,crear
2.60503261897,creas
3.06410717768,creatividad
2.50077160864,crece
2.10192904129,crecer
2.65574771155,creciendo
2.89638442031,crecimiento
1.74525409736,cree
2.04698792326,creen
1.28254444647,creer
2.06924639386,crees
2.47150122634,crema
1.14208251361,creo
2.74644427302,creí
2.83230556362,creía
3.14560021193,criminal
2.27961021853,crisis
3.29817979953,cristian
2.58329263233,cristina
3.60434668665,cristo
2.93384198284,critica
2.8050930001,critican
2.75279350069,criticar
2.71528910524,cruce
2.81182703228,cruel
2.34097916491,cruz
2.44774714033,cruzar
2.9037645276,cruzo
2.6216535002,crédito
2.93384198284,crítica
3.05544911494,crónica
7.80903930604,csrracing
2.65574771155,cuadra
2.36662159552,cuadras
2.66154482923,cuadro
2.56201523388,cuales
1.257958971,cualquier
1.45119703953,cualquiera
2.05646666722,cuanta
1.97422856898,cuantas
1.40215931997,cuanto
1.89014545177,cuantos
2.81182703228,cuarta
1.91188543841,cuarto
3.46523388419,cuartos
1.86361869744,cuatro
3.1939187892,cuba
2.40186753458,cuello
1.12693070859,cuenta
2.44774714033,cuentan
2.1254595387,cuentas
1.57266971584,cuento
3.10855894025,cuentos
2.98875774044,cuero
1.45815358933,cuerpo
1.46165009639,cuesta
3.01324876045,cueste
2.00692093067,cuestión
2.45718117257,cuida
2.10859573265,cuidado
2.1635924084,cuidar
1.58052830245,culo
1.45640990972,culpa
2.58868348096,culpable
2.41087660453,cultura
2.95700904212,cultural
2.495833327,cumbia
1.23117794832,cumple
1.42215998668,cumpleaños
2.61054227478,cumplen
1.8101027441,cumplir
2.41996757623,cumplo
3.82005525948,cup
2.38408928856,cura
2.92623738346,curioso
2.84619467578,cursar
1.83015354114,curso
3.13621047158,cursos
1.99490877422,cuál
3.20386912005,cuáles
2.15304749522,cuándo
2.81860671926,cuántas
2.14955709028,cuánto
2.79175946923,cuántos
3.24469111458,cuñada
3.50497421284,cv
2.81182703228,cállate
2.28358636691,cámara
3.14560021193,cámaras
2.85321224844,cáncer
2.91869017782,cárcel
2.89638442031,código
4.37505210156,cómic
1.37288893767,cómo
2.71528910524,córdoba
1.10462495108,da
1.97130885888,daba
1.93974239291,dado
4.97582596199,daily
7.11589212548,dakar2018
1.33978898925,dale
3.06410717768,dalee
2.94922690168,daleee
1.78317333222,dame
2.3077810955,damos
1.21736557403,dan
1.48468034366,dando
2.86027941566,dani
2.77208670363,daniel
4.25369124455,danubio
1.17047151688,dar
1.62902265239,darle
2.04071831025,darme
2.51072193949,darse
2.05329709246,darte
2.79840401195,dará
2.32010157989,daría
1.40381084801,das
2.93384198284,data
2.55154393402,dato
2.09530650053,datos
6.19960139361,datosabiertos
2.58868348096,david
3.11769142381,day
2.27170503902,daño
3.87721367332,dc
3.02991581293,debajo
2.56201523388,debate
1.30624926013,debe
2.48116313725,debemos
1.96839764867,deben
3.15507895589,deberes
2.98875774044,deberia
1.79288214634,debería
2.34097916491,deberían
2.98875774044,deberías
2.11194581954,debes
1.78076078581,debo
3.25516241444,debut
2.88178562089,deci
2.56201523388,decia
2.77208670363,decidido
2.71528910524,decidir
2.52077227535,decile
1.9597145261,decime
2.66737574954,decimos
1.1626487912,decir
1.98009368843,decirle
2.89638442031,decirles
2.29965096942,decirlo
2.18502179986,decirme
2.12886669703,decirte
2.08219155846,decis
2.36230193438,decisiones
2.09530650053,decisión
3.27643981289,declaraciones
3.17431031781,declaración
1.81757475893,decía
2.61054227478,decían
1.84803396642,decís
2.83922600647,dedicado
2.10859573265,dedo
